key,tweets,gt_type,pred_type
6636,المملكة المغربية بلد الحضارة و الثقافات 12 قرن ياسادة تقدر تدخل للطوندونس المغربي فئة الموسيقى اتلقى تنوع كثير ماشي بحال الجارة كوريا الشرقية طوندونس عامر عندهم غير ب الراي و الواي واي ويقولك الزليج زليجنا والتكشيطة جزائرية,1,1
6637,اغنية كلها طاقة اجابية من نجاح لنجاح يا ابن المملكة المغربية ابن الحضارة والتاريخ الله على التقافة المغربية,1,1
6638,مشاء الله اغنية شابة بزاف تحياتي لخاوتي لمغاربة,1,1
6639,اغنية تشاهدها والبسمة لاتفارق وجهك صوت وأداء وكوميديا وتصوير كل هذا اجتمع ليعطينا تحفة فنية مغربية أصيلة العز لولد بلاي أحسنت سعد,1,1
6640,سعد لمجرد جاي وفاقس لعديان,1,1
6641,لعشرين مليون جبتها وحدي,1,1
6642,لما وصلت له الاغنية حقا لمفخرة لكل مجهود لكل الطاقم ولفناننا المعلم سعد لمجرد,1,1
6643,ألف مليون مبروك لأحلى فنان سعد,1,1
6644,الاغنية رائعة و فيديو كليب مفرح و فيه طاقة ايجابية اما الصوت كالعادة راااااائع 100 عطاك الله الصحة سعد,1,1
6645,فلاتثق بالحب فهو نادر ولاتثق بالإنسان فهو مغادر ولاتثق بالزمن فهو عابر فثق بالله فهو القادر href,1,0
6646,سعد ديما كيدير اغني فيها الترات المغربي ودكلشي علا الشوا,1,1
6647,أغنية أكثر من رائعة تجمع بين الترات المغربي وصوتك الجوهرة,1,1
6648,ana bghit ghir dek el m3izat sriwrin nrebihum,1,0
6649,hay hay,1,1
6650,سعد محافظ على التراث المغربي فكل اعماله bravo saad nice song,1,1
6651,اغنية تجسد التراث المغربي مضمونا و لباسا و مكانا و احتفاء برافو,1,1
6652,ياسلام عليك يا عالمي انت فنان بمعى الكلمة جسدت التراث المغربي الجميل,1,1
6653,تفكرت حفيظ الفتواكي الله يرحموا و ميمون لوجدي ولهند لڨديم,0,1
6654,big regards to moroccan people wish could visit morocco one day,1,1
6655,هاذا هو سعد لي نحبوه كي تغني مغربي تبدع,1,1
6656,marvellous songs,1,1
6657,يحفضك اخويا مكبر بنا,1,1
6658,was von ein wundervoll song saad lamjarred ist nummer eins du bist der beste beste bro dankeschön für die video,1,1
6659,nice song,1,1
6660,سعد باقي مباغيش يهبط من ضوندونس,1,0
6661,صلو على رسول الله اللهم صلي وسلم وبارك على سيدنا محمد,0,1
6662,واحل هاد السيد لفيمينست فالحلق,1,0
6663,سير بغيتك تغ كل الفرنسيات برب حرقتي مهم زبدهم برافو حنا معاك ماييدين لك لأخر نفس,1,0
6664,مافيها باس كل واحد عندو حسادو,1,1
6665,jib alma3zaaa,1,0
6666,الله يعينك اللي انت فيه مانتمناه العدو اسايل احلام صار موضة احنا كمسلمين لما تضيق الحال بنا نرجع الى الله واليس العكس,1,0
6667,حمد لله مخنشلهاش,1,1
6668,bla ma nahdar 3la la chanson ola saad ola clip top du top mais top dial bsseh howa rachid rafik,1,1
6669,رشيد رفيق هبيل,1,1
6670,عمي هههههههه,1,1
6671,عميييي,1,1
6672,اش اخبارك انت اخيا سعد كفاره يا معلم خرجتي من الحبس هارب ليك الفرخ,1,0
6673,الاغنيه مو احلا من البنات المغربيات,1,0
6674,براااافو عيالات الرجال كيتعنقو وكيشطحو قمة الحضارة والرقي جهنم في انتظاركم,1,0
6675,اش خبارك انت بعد هروبك من الحبس الفرنسي,1,0
6676,كان عندي فضول كبيييير للقضية وتمنيت شي حد يتطرق ليها برافو اختي فاتي,1,1
6677,حسبنا الله ونعم الوكيل الله يخد فيهم الحق,0,0
6678,الله يرحمه ويغفر له ويسكنه فسيح جناته ويلهم اهله الصبر والسلوان وحسبي الله ونعم الوكيل فيهم,0,1
6679,حسبنا الله ونعم الوكيل ولا حول ولا قوه الا بالله العلي العظيم,0,0
6680,هادشي خطييير كاديري كل مجهوداتك لنأخذ القصص بكل جدية تستاهلي ملايين الإعجاب و الإفتخار,1,1
6681,يلاه فهمت القصة ديال المرحوم خاشقجي بالتفاصيل كنا متبعين قنوات في الخليج كل مرة اخرجو بأخبار ممفهوماش شكرا عطيتينا أخبار عليه الله ارحمو مفصلة شكرااا جزيلا,1,1
6682,مجهودات جبارة كنت رائعة لبعدي ومللي للاخبار العامة لم تكن لدي دراية بالقصة لك كل الشكر والامتنان ونسال الله ان ينصره ميتا,0,1
6683,حسبنا ونعم الوكيل فيهم الله يرحمه ويغفر,0,0
6684,رحمه الله وغفر له ولجميع المسلمين,0,1
6685,حسبي الله ونعم الوكيل,0,0
6686,عيدكم مبارك وكل عام وأنت والعائلة وإخواننا في المغرب الشقيق بخير وشكرا القضية لهذا اليوم والله كنت أتمنى أنك تتحدثي عنها والحمد لله ربي استجاب دعائي,1,1
6687,مع الأسف الخاشقجي تم بيع دمه من طرف أبنائه وتلك التي تقول زوجته,0,0
6688,فلتو فيها في الدنيا لكن عند الله الملقى و الحساب,0,1
6689,باينة لعمى القنصل كيهدر و كيصرح بلي ماكاينش و كيدور عينو ليسر يعني كيكذب يجيبو غير شي حد مطريني عند المخابرات باش يعرف كيفاش يدير قدام الكاميرا,1,0
6690,الله الله على مهارة السرد بسلاسة و بكل رقي قصة غامضة و تركيا وقفات ليهم فلحلق حتى اعتارفو بلهلا يطريه ليهم,1,1
6691,حسبنا الله ونعم الوكيل,0,0
6692,و أخيييرا بعد طول انتظار الحلقة تحطات كنت عل القرص كيما العادة متقلقيش أزين حتى حنا مخرجناش في العيد غير الدار,1,1
6693,كنت مشتاقة نتفرج في هاد الحلقة بلحق راجلي عصبني كنتفرج ونوقف نترجم ليه للإنجليزية معقلتش عليها غادة نعاودها بوحدي تاني ملي ينعس,1,0
6694,قصة مؤثرة الله يرحمه شكرا لك و المزيد من التوفيق لك إنشاء الله,0,1
6695,يعطيك الصحة اختي زهراء كي حكيتي عليه من بين الناس لي أثر موتهم عليا بزاف الله يرحمو من فضلك ديريلنا فيديو على الشاب الجزائري جمال بن سماعيل,0,1
6696,شكر ا على المجهودات ديالك,1,1
6697,اول مرة نكتب ليك تعليق فعلا حلقة متقنة باينة فيها الخدمة بزاف وتحري المعلومة قبل طرحها كلشي واضح وضوح الشمس ف نهار زوين انا بعدا استمتعت وانا كنسمعك وخا هاد القصة كتحرق ف القلب صراحة المهم 10 10,1,1
6698,برااافو فطومتي احسنتيييي لقضية واعرااا وصعيبة ومعقدة بزاف دابا لي كيحير واش هاديك خطيبتو ولا لا والكن راه كاينين تصور إذا الله يرحمو دازو لحق كان زوج طلق,0,1
6699,شكرا فاطمة الزهراء تبارك الله عليك حلقة في المستوى كما العادة و الله ياخد الحق,1,1
6700,كنت متبعة هاذ القضية فوقتها و تأترت بها,0,0
6701,انا كنت متبعة هاد القضية ولكن جاني فضول عل الطريقة باش غادي تاخديها برافو عليك كنتي حيادية و موضوعية,1,1
6702,فاش قلتي مستحيل شي واحد في العالم ميعرفش هاد الصحفي لقيت راسي انا وعائلتي عمرنا سمعنا بيه ولا عرفناه,0,0
6703,الله يرحمه و ربي ينعلهم و يحاسبهم لي قتلوه مسكين,0,0
6704,واخا عارفينك تمارة كادوزيها ولكن راه ماكرهناش كل نهار حلقة,1,1
6705,وأخيرا على سلامتك قضية واعرة اليوم الله احفظك,1,1
6706,الله يرحمو ويجعل مثواه الجنه يارب,0,1
6707,ياربي سلامة موتهم كيش غدي دجي الله ينتقم منهم,0,0
6708,cette histoire 39 bouleversée allah yakhod lhak,0,0
6709,مسكين بقى في بزاااف غصبوه في حياتو ربي ينتقم منهم جميعا,0,0
6710,الله يعطيك الصحة اختي فاطمه الزهراء للاسف هاد الشي مخزي لا حول ولا قوه الا بالله والله يرحم الميت شكرا حيت تطرقت لهاد القضية اثرت فينا اول مره من سمعناها من عند الصحافة و هاد المرة اثرات فيا اكتر من عرفت التفاصيل,0,0
6711,بصح عارف القصة ولكن الطريقة ديالك فالسرد رائعة بزاف تبارك الله عليك أختي فاطمة الزهراء,1,1
6712,جيتي غزالة هاكا ماشاء الله تقبل منا ومنكم الصراحة بغيت نسمعها من يوتيوبورز ديالنا برافو عليك فاتي العززز,1,1
6713,ماتبيقاش تعطلي علينا راه كنتوحشوك ربي يوفقك,0,1
6714,الله ارحمو وحقو عند الله في الآخرة قضية باينة لعمى غير لبغا اتعمى ودير عين ميكة كون جا المحقق كونان اجبد الحقيقة في24 ساعة,1,1
6715,وااااو أكثر وحدة مجتهدة و كاتجيب ديما الجديد و بكل التفاصيل و إذا بغيتي الحصري آجي لعند لعسكري الهمة العالية و الإتقان و الجد و الإجتهاد,1,1
6716,هاد قضية جابت ليا لارارة يالله كنكول فهمة كلقا راسي مفهمة والو هههههههه كون جمال كان باقي عايش و شاف المهزلة لوقعا في سعودية دبا كون هوا كليهم قتلوني حسن,1,0
6717,شحال هدي وأنا كنتسنا شي واحد ايدي على هد القضية شكرا بزاف,1,1
6718,و اخيرا عيد مبارك سعيد فاطمة الزهراء سمعت بزاف على خاشقجي و لكن مفهماش قصته و عارفة مورا هاد الفيديو غنفهمها مزيان,1,1
6719,fati top rabbi hafdak merci pour cette excellente épisode,1,1
6720,كنت مشوقة نسمع لهد القضية وعواشر مبروكة عليكم جميعا يارب,1,1
6721,allah yrhmou 39 humain est cruel,0,0
6722,برافو فاطمة الزهراء فعلا مبدعة ومتميزة الطوب كنت متألقة كما هي العادة برافو ضحكتيني في الستوري,1,1
6723,merci fati et ses enfants qui pardonnent aux assassins me laisse sans voix lah yrahmo oyakhod ha9o,0,1
6724,فاتي الله يعطيك الصحة و تبارك الله عليك الله يسهل عليك ياربي وا الناااس وا دغياا وصلوو فاتي ل مليوون مشترك والله تا كتستاااااهل وكثر,1,1
6725,مش حتغمض عينيك مع المحققة ديالنا قصة اليوم ناااار على بركة الله نسمعوها,1,1
6726,تحقيق في المستوى برافو,1,1
6727,شكرا لمجهوداتك بصح لم تأت باي شيء جديد للي تابع هاد القضية من بدايتها راه عارف كل هاد التفاصيل شكرا,1,0
6728,كتحمقني طريقة السرد ديالك صراحة تبارك الله عليك و كنتمنى لك التوفيق برافو برافو برافو بصوت محمد الجم,1,1
6729,مقدرتش نكمل القصة كتوجع للاسف للدكتورين,0,0
6730,احسن يوتبرز برافو وشكرا على مجهوداتك,1,1
6731,وعليكم السلام أختي توحشناك بزاف واخا غبرتي علينا ولكن جيتي وجبتي معاك ههههه جايبة معاك الصواب ديالك فيدك مرحبا بيك أختي المغربيات اللي غادي يفهموني هنا هههه,1,1
6732,برافو عليك اختي شكرا لك على مجهودك الرائع,1,1
6733,لاحول ولاقوة الابالله,0,0
6734,توحشتك و متبقايش تقولي ليا غدا نلوح الفيديو حتا توجديه راني كنعول و اليوتيوب كيخياب فعيني وايلي,1,0
6735,بفضلك عرفت تفاصيل أخرى ماكنتش عارفاها و خاصة قضية زواج خاشجقجي من المصرية ممكن تكون خديجة جزء لا يتجزأ من الخطة باش يمشي للقنصلية او بالأحرى للموت برجليه رحمة الله عليه لي مافهمتش هو تصريح الابن ديالو واش زعما تكون السعودية ضغطات عليه باش يبقاو عايشين بيخير قضية هذا التصريح خاصنا عليها شي تحقيق اختي فاطمة الزهراء العزيزة,1,0
6736,شكرا جزيلا حبيبتي زهراء الإسم المسمى عليه فديوا مميزة جدا,0,1
6737,برافو عليك اختي اتبتي جدارتك في هذه القضية وحسبنا الله ونعم الوكيل في ابو منشار وأعوانه,0,1
