tweets,type,class_name
من لم يصنع السعادة لنفسه لن يمنحها له الاخرون,1,0
زوين,2,1
شرح معقول و منطقي راك فرحان,2,1
على فكرة الاناث اللي يتعصبو على الكورة قلال نحييك,2,1
لا تنحني لأحد لا تعتذر عما فعلت إلا لأمك سواء كانت على قيد الحياة أو غادر جسدها وبقيت روحها ترفرف عليك,2,0
عاملني كصفوف المصلين لا تترك فراغا بيننا,2,0
أو لسبب آخر يهمه هو شخصيا و ليس له علاقة بفرعون أو قيصر أو روما,1,0
حثاله على حثاله والحثاله انظف منهم,0,0
رجوع الله ا ختي استغفري مولانا كلنا كانشوفو فراسنا غير العيوب و كانشوفو ف الاخرين غير الزوين خاصك غير تعرفي بلي كل واحد زوين بطريقتو لي مختلفة على الاخرين و كاتميزو,2,1
إن الله لا ينظر إلى أجسامكم ولا إلى صوركم ولكن ينظر إلى قلوبكم,1,0
ماخاب من قال ربي أنت الميسر وأنت المسهل سهل أمري وحقق مطلبي سخر لي ماهو خير لي صباحكم التوفيق يارب,2,0
شكرا لكم على رسائلكم في يوم ميلادي فرحة لاتوصف عندي أصدقاء مثلكم يحبونني وأحبهم وعائلتي كنموت عليكم,2,1
حتى انا كنعمل هادي و سولت عليها لقيت الاغلبية كيقول باللي غ ولفت القهوة اما ما عندها حتى دور بتسكين الالم,1,1
تفألوا فالهموم مثل الغيوم ما تراكمت إلا لتمطر,2,0
رئيس مقعد مريض لا يستطيع التحرك و الكلام لم يقدم خطاب للشعب منذ ما يقرب الخمس سنوات و الشعب يخشاه و يرتعش منه,0,1
اه حتى ف التغريدة ديالي قلت مع احترامي للاقلية و انا ما عممت شفتك بحال الى كتدافعي عليهم انا غيرتي على المغربيات حيت فيهم امي و اختي,2,1
افعال فردية لن تجعلني اخجل من قول انني مغربية مغربية و افتخر و الله لو اجتمع العالم على ان يكرهوني في بلدي لزددت حبا للمغرب نقطة انتهى,2,0
العفو هذا واجب,2,0
رعاك الله و حماك بعينه التي لا تنام,2,0
لا و الله اؤمن ان القادم احلى باذن الله,2,0
الله يسخر ليك يا حبيبي,2,1
روعة احساسك سيدي,2,0
جالس جميل الروح تصيبك عدوى جماله,2,0
باذن الله و حوله و قوته,2,0
فعلا الاخذ بالنصائح و العمل بها يجنبنا الوقوع في المشاكل مع اخذ الدروس و الاستفادة منها,2,0
مواطن مغربي واعي و حر و كامل المواطنة,2,0
ارتفاع عدد مدارس التعليم العتيق بالمغرب,1,0
صلى الله عليه وسلم,2,0
صدقت و الله,2,0
الله يجعل كل أوقاتك سعيدة اخي,2,0
القلوب الصادقة حظها قليل,0,0
لك الله يا مواطن و يا شعب,0,0
تعلم الصبر,2,0
خليكم فصباغتكم الله يرحم الوالدين باش نعرفوكم راه كلشي تبدل,2,1
اوا الحمد لله,2,1
نصيحة لكل المتتبعين تحلو بالصدق و الصبر و الله لن يخدلنا,2,0
صح,2,1
فعلا صدقت وقبلك صدق رب العالمين,2,0
أنا لا أعطي أهمية كبيرة لذلك الشيء الذي يسمى الأكل,1,0
ما اسوء ان يكون الانسان عدو لوطنه بل اكثر من اعداء وطنه انفسهم,0,0
ساعات متواصلة بدون كلل ولا ملل,2,0
شكرا للمعلومة,2,0
انت من اهل الجزاء اخي الكريم,2,0
في بسمتك نور من الفجر مسروق,2,0
صباح الخير لنبدأ يوما جديد بكل تفاؤل أن الحياة فيها أمل,2,0
عليك أن تتعلم قواعد اللعبة أولا ثم عليك أن تتعلم كيف تلعب أفضل من الآخرين,1,0
الحمد لله على سلامتك احبيبة,2,1
الله يعزك اخويا محمد,2,1
أجمل مسلسل,2,0
عندما تضيق بي الدنيا احتاج حضن امي و لا أجده,0,0
وتلك الأماني التي خبأتها بقلبي وارتفعت إلى السماء أعلم أنك يا إلهي ستجعلها واقعا محققا يفرحني يوما,2,0
يا ربي آمين و حتى أنا معاك,2,1
عيد ميلاد سعيد الله احفظو,2,1
اذن المشكل مشكل ثقافة في الاساس ثقافة الحوار ثقافة تقبل الاخر ثقافة التعايش حتى ثقافة الحب ناقصة عندنا,0,1
تفاصيل القفطان المغربي من اجمل التفاصيل التى يمكن ان تشاهدها,2,0
كل عين تشوفك ليتها عيني,2,0
ربي جعل منتخب الدولتي مايريد من كرة القدم,2,0
تغار منهم وأنت كلهم بعيوني,2,0
أي إستثمارات لم نرى شيئا أغلبية الإستثمارات أوروبية,1,1
الجامعة و أيام الدورة التدريبية في المعهد الوطني للتجارة و الصناعة,2,0
فكرة شاملة عن الكتاب,1,0
سنين جاتك ساهلة,1,1
استغفر الله,2,0
اتمنى ان اكون عند حسن ظن الجميع,2,0
ياربي تشفيها,2,1
بالصحة والراحة حنا إخوة يا أخي,2,0
كل دقة قلب لك قصيدة,2,1
الشعب هو سبب الأزمة المالية,0,0
مساء الانوار,2,0
زيدان ريال مدريد أفضل ناد في العالم ورونالدو جزء من التاريخ,1,0
اللهم آمين يارب العالمين,1,0
متفقدش الأمل صديقي راه المستقبل افضل اكيد,2,1
يمكن تلخص لنا سيادة الرئيس الاهداف المتوخاة من هذا المعرض مثلا فاش غ يفيد المنطقة و الشباب,1,1
مثير لشفقة,0,0
غير مقبول حزنك,0,0
لا إله إلا أنت سبحانك إني كنت من الظالمين,1,0
للاسف سيأتي يوم ستصفى فيه الحسابات,0,0
مراد امينة الله يسعدكم,2,0
عادي متعودين,1,1
مكانهم بالجحيم,0,0
الله لا يسامحكم,0,0
لا يشغلني من أساء إلي فلست أجاريه إنما يشغلني من أحسن إلي كيف أجازيه أسعد الله يومكم بكل خير,2,0
غير ضاحكة,2,1
اتمنى لك التوفيق الشاف,2,1
لماذا كل هدا الظلم و التحقير لماذا,0,0
الملك محمد السادس يوجه خطابا إلى المؤتمر الأول للجنة المناخ الخاصة بمنطقة الساحل,1,0
اتمنى التوفيق لمنتخب دولة الشقيقة الفوز ان شاء الله,2,0
صباح الخير,2,0
صح بدنك نوني و انت منبع الذوق كله و لست اقل مني طيبة يا إبن الاصول,2,0
عجبتني اخر جملة,2,0
جمال الأقدار,2,0
من حقكم أن تفتخروا بهذا الحارس الكبير,2,0
موعد افتتاح أكبر قنطرة معلقة بالمغرب,1,0
امين شكرا و لك بالمثل,2,0
هل يوجد تلوج بإفران حاليا,1,0
خفظه الله ورعاه,2,0
الله يلطف بعباده,2,0
حسبنا الله ونعم الوكيل فكل ظالمين,0,0
هذا الشرط الاساسي,1,0
امين الهي يجعل ايامك جميلة,2,0
يعطيك الصحة حبيبة,2,1
نصيحة اليوم فكر مزيان قبل مدير أي حاجا وفاش تقتانع عاد خود القرار,2,1
جبتيها لاصقة,2,1
الحمد لله على كل الأحوال,1,0
امين يارب العالمين جزاك لله خير,2,0
بارك الله فيك اخي,2,0
الله يبارك فيك و لك كذلك,2,0
للعلم نتكلم عن حالة واقعية,1,0
اللهم صل و سلم و بارك على الحبيب المصطفى,2,1
تلقاي الخير غاليتي,2,1
الكلام الحسن يصنع المحبة والود,2,0
رسالة صباحية الله وحده من سيمنح قلبك لذة الحياة,2,0
لم أقع في حبك بدافع الملل أو الوحدة أو عن نزوة أحببتك لأن رغبتي بك كانت أعظم من أي سعادة أخرى,2,0
ما أجمل اليقين غاليتي,2,0
صباح الورد ختي,2,1
تنتسناك تدير لينا سبورة و الطباشير وتعلمنا نتهجاو,1,1
بدون كرامة الموت احسن واكرم,1,0
الله قدر كل هذا والله كفيل به,2,0
السلام عليكم ورحمة الله وبركاته,2,0
يا أيها المضللون اتقوا الله,0,0
الفيديو صحيح للأسف,0,0
ديما مرتاح,2,1
الفقير من اصدق العشاق لانه لا يوجد ما يقدمه من الاغراءات سوى قلبه,2,0
جاء إضراب الحوانت في الرباط وسلا وجاب معاه الشتاء يا سلام الرواح غادي يمشي,1,1
التلميح بالرسايل له حب ثاني,2,0
محمد السادس سيلغي موازين اذا شاهد هذا الكليب,1,0
اذا أردت الشيء يدوم لا تتحدث عنه,1,0
للاسف هؤلاء القوم لا يريدون ان يتعظوا,0,0
تافهين جدا,0,0
اللهم أمطرني عفوا و رحمة,2,0
بعتث معاك نسيت ديما تنبغي نبلغك ليك سلام ايوب,1,1
الله ازين الصنعة,2,1
تصبحين على خير دمت طيبة,2,0
آمين الله بحفضك,2,1
معنى الوفاء ان لا تخذل احدا كان يثق بك,1,0
اهل مكة ادرى بشعابها لكن الدنيا دوارة و اذا سرك زمن ساءتك ازمان هذا رأيي,1,0
موعدي معكم غدا,1,0
استمرار البحث عن ناجين من انهيار مبنى باسطنبول,1,0
يا خسارة عليكم يا شباب المستقبل,0,0
احسنت اخي,2,0
كن مع الله وسيكفيك الحياة ومتاعبها,2,0
