tweets,type,class_name
ان القلب ليحزن لما نسمعه من أخبار عن الصراع الطلابي الذي راح ضحيته عدد من الضحايا و ما يحز في النفس أكثر ان غالبيتهم او جلهم من اولاد الشعب تطاحنات بين فصائل طلابية تحدث في غالب الاحيان لأسباب تافهة الجامعة او الكلية مكان لتحصيل العلم و ليست ساحة معركة,-1,0
ابتسم فأنت في دولة عربية,1,0
اللهم آمين يارب العالمين,0,0
آمين يارب,0,0
اللهم آمين يارب العالمين,0,0
السلام عليكم ورحمة الله وبركاته إن الذين آمنوا و الذين هاجروا و جاهدوا في سبيل الله أولئك يرجون رحمت الله و الله غفور رحيم تأمل قوله تعالى يرجون رحمة الله ولم يقل ثواب عملهم ليدل على أن وإن عمل ما عمل فهو يرجوا رحمة الله وفضله إذ يرى عمله ناقصا,1,0
تشتهي النفس و الله,1,0
تقبل الله منا ومنكم صالح الأعمال,1,0
اللهم آمين يارب العالمين,0,0
وعجلت إليك رب لترضى لم يقل لتعطيني الراحة ولا المال ولا تفريج الكربة ولا رفع البلاء هكذا فقط لترضى اجعل شعارك في رمضان وفي غيره وعجلت إليك ربي لترضى سبحان الله وبحمده سبحان الله العظيم,1,0
اللهم آمين يارب العالمين,0,0
اللهم آمين يارب العالمين,0,0
بالشفاء ان شاء الله,1,0
مبارك عليكم الشهر الفضيل تقبل الله منا ومنكم صالح الأعمال,1,0
لابأس طهور إن شاء الله الله يشفيك,1,0
اللهم آمين يارب العالمين,0,0
قال رسول الله صلى الله عليه وسلم من صام رمضان إيمانا واحتسابا غفر له ما تقدم من ذنبه فاستحضر يا رعاك الله هذا المعنى العظيم كلما أوجعتك بطنك من الجوع وكلما جف حلقك من العطش,1,0
مبارك عليكم الشهر الفضيل,1,0
لكن ما هكذا يروى العطش,0,0
مبارك عليكم الشهر الفضيل تقبل الله منا ومنكم صالح الأعمال,1,0
آميين يارب بكل ما تتمنون إن شاء الله,1,0
مبارك عليكم الشهر الفضيل تقبل الله منا ومنكم صالح الأعمال,1,0
تفكير جميل تحياتي,1,0
مبارك عليكم الشهر الفضيل تقبل الله منا ومنكم صالح الأعمال,1,0
مبارك عليكم الشهر الفضيل تقبل الله منا ومنكم صالح الأعمال,1,0
يا رب اميين,0,0
علينا و عليكم,1,1
رمضان مبارك و مسعود,1,1
علينا و عليك خويا انس باش ما تمنيتي يا رب,1,1
السلام عليكم ورحمة الله وبركاته حسب بلاغ لوزارة الأوقاف والشؤون الإسلامية المغربية فإن فاتح رمضان هو يوم غد الخميس ان شاء الله وفقنا الله جميعا لطاعته,1,0
علينا و عليكم بكل المتمنيات السعيدة,1,0
مبارك عليكم الشهر,1,0
جميل,1,0
الله يهدي ما خلق,1,1
علاش نتا ما عندك بيهم غراض يمكن نعرف السبب,0,1
يعني الله سبحانه وتعالى هو اللي غ يجازي الصائم بالاجر اللي يستحق عكس الاعمال الاخرى التي تجازى بالحسنة و ما إلى ذلك,1,0
يااا رب,1,0
قال تعالى في الحديث القدسي كل عمل ابن آدم له الصوم فهو لي و أجزي به الا يكفيك هذا الكلام للعلم راني ما باغي لابريم لا تا وزة,0,1
لا حشومة,-1,1
خاصك تديري خطط لانه شهر لا يتكرر الا مرة في العام,0,1
مبارك عليكم الشهر الفضيل تقبل الله منا ومنكم,1,0
و إياكم,1,0
مبارك عليكم الشهر الفضيل حتى ذلك الحين لا تنسونا في دعائكم,1,0
مبارك عليكم الشهر الفضيل,1,0
اللهم آمين يارب العالمين,0,0
اللهم آميييين,0,0
تقبل الله منا ومنكم صالح الأعمال مبارك عليكم الشهر,1,0
تقبل الله منا و منكم صالح الاعمال,1,0
بقي يوم واحد وتبدأ القصة الجميلة وتعلو المساجد بأصوات الدعاء وتسكن السعادة قلوبنا اللهم بلغنا رمضان وبارك لنا فيه اللهم أهله علينا بالأمن و الإيمان و السلامة و الإسلام مبارك عليكم شهر رمضان وكل عام و أنتم بألف خير,1,0
و لك بالمثل,1,0
راني غير ضاحك تحياتي,1,1
قال عمر بن عبد العزيز أدركنا السلف وهم لا يرون العبادة في الصوم ولا في الصلاة ولكن في الكف عن أعراض الناس فقائم الليل وصائم النهار إن لم يحفظ لسانه أفلس يوم القيامة قال سفيان الثوري هذا زمان السكوت ولزوم البيوت والرضا بالقوت إلى أن تموت,0,0
مبارك عليكم الشهر,1,0
هادي مقصودة ياااك أمزح,1,1
قال النووي رحمه الله بلغنا أن قس بن ساعدة وأكثم بن صيفي اجتمعا فقال أحدهما لصاحبه كم وجدت في ابن آدم من العيوب فقال هي أكثر من أن تحصى والذي أحصيته ثمانية آلاف عيب فوجدت خصلة إن استعملتها سترت العيوب كلها قال ما هي قال حفظ اللسان,0,0
في وقتنا حب المصلحة غالب لا أقول الكل و لكن الناس طوب و حجر,-1,1
وإياك اخ انس,1,0
يد مدت إلى الله لن تعود خائبة,1,0
الأب حياة و الأم نفس,1,0
عندما تجتمع الخبرة مع أحدث التقنيات في مجال تصميم الابتسامة نحصل علي نتيجه رائعة اأسنان بتصميم طبيعي تحمل كافة جماليه الأسنان الطبيعيه بكل تفاصيلها من اللون إلي الشكل الابتسامة ستغير حياتكم إلي الأفضل بكل تأكيد تفضل بزيارتنا والتمتع بمعاينه وفحص مجاني,1,0
لا تعيش بعيدا عن الله وتطلب السعادة,0,0
اجرح شخصا بالصدق لكن لا تسعده أبدا بالكذب,0,0
لم نتغير بل استوعبنا,1,0
كن وحيدا ولا تكن مع شخص يسد بك فراغات يومه,0,0
إذا رغبت أن يدوم حبك أحسن أدبك,1,0
يا يلغي حضور الجميع أحيانا,-1,0
دوسري جدآ من أفضل الحسابات الساخرة ويستحق الاضافه,1,0
تغافلنا كثيرا و ظنوا أننا مغفلين,-1,0
أحقر الرجال من يسرق أجمل سنين الأنثى ثم يقذفها لجحيم الحياة,-1,0
تغذية أدبية ياخي حسابه جبار وأصنفه من أفضل الحسابات الموجودة حاليا تابعوه,1,0
البدايات التي لا ترضي الله نهايتها لا ترضيك,0,0
الصبر له مذاق سيء و لكن نتائجه جميلة,1,0
فريق يد بيد مباردة شبابية لخدمه المجتمع لعمل دورات تعليمية ثقافيه اجتماعية و صحيه ولمساعدة اخواننا من هم لحاجه المساعدة للاستفاده من ورش العمل والدورات او الانضمام نرجو متابعتنا,1,0
اسد مبدع وحسابه يستحق الدعم والمتابعة,1,0
أي شيء يجعلك تبتسم أحتفظ به سرا,1,0
اللهم لا تحمل ابي هما ولا تر أمي حزنا,1,0
لا تقترب ما دمت لن تبقى,0,0
أ لإهمال اهتمام كا,-1,0
ليس كل من نحب سيحبنا بقدر ما احببناه,-1,0
لا تعيش بعيدا عن الله وتطلب السعادة,0,0
وراء كل إمرأة سعيده ومرحه رجل تتنفس حبه وأهتمامه,1,0
الاحداث تنتهي و تبقى الدروس,0,0
يكسرون فيك ألف خاطر,-1,0
وتطيب الحياة لمن يستغفر,1,0
كن لمن يستحقك فقط,0,0
من لا يخشى حزنك لا يستحقك,-1,0
و لغيرك القلب لا رحب ولا سلم,1,0
كم أنت عظيم إذا كانت الصلاة همك الأول,1,0
إن أهملتها ستبتعد حتى إن كانت مغرمة بك,-1,0
بكى في دعائه فأبكاه الله في إستجابة اللهم هذا الشعور,1,0
