tweets,type
خالد هادشي عندك غادي و كايزيان خبره ديال فاليوتيوب ولات كاتبان كانحس بحالا كاتهضر طبيعي ماباينش التمثيل شابو معا لتشجيع المنتوج المغربي,1
nari nta bzaf ai pas cesé de rigoler big up kep it up and everything is up up up lol me,1
دائما الجديد خاي خالد,1
ه واله حتا عالام الناس متبعين فريده و انا متبعه بلاك موصيبه سير ا خويا خالد اله يعزك,1
ه واله ايلا كناكل فسكسو وكنتفرج ه قتلتيني بالضحك واله بالتوفيق راك طوب,1
تبارك اله عليك اخويا خالد راك واعر كيف ديما عجبتني فالستاتي,1
ه قتلني بضحك خالد هاد سنه ماشي طبيعيه,1
دايما في القمه,1
فيديو واعر بالصحه tendance,1
عرفتي نتي غدي تقتلني ومالي بديت وانا نضحك ايما ستاتي كيطلب حق فاساحه الفنيه اليتوب مشي فيها الي دخلو هد خينه,1
انا قتلوني غير الي عطاو الراي ديالهم واله حتي عندهم الصح,1
شي حاجه بزاف ا خويا بون كوغاج راك غادي,1
top khouya khalid,1
top come tjr ya salam,1
طيرتيني بالضحك المسخوط لهلا يخطيك و صافي,1
احسن حلقه,1
قتلتيني بالضحك هاد الفيديو تاريخي گاع الفيديوهات ديالك زوينين و لكن اخطر واحد هو لي كنتي درتي علي بنكيران و شباط و زيد عليه هذا ديال اليوم حتا هو هاد الجوج ضحكوني بالدموع,1
dima katmata3na bljadid alah inawrak ou ykhalik dima top,1
كنت كانتسنا الحلقه نتاع هاد الموضوع,1
ken kantsena had lhel9a mnimta adore tes videos,1
لوحيد لي كنتفرج فيه و كيضحكني مكتجيبشي لمل,1
ه النواوي طلق النواوي علي القوم تبارك اله عليك خويا,1
نتوما فالمغرب عندكم الستاتي وحنا فالجزاير عنا المازوني,1
وليت مدمن علي الفيديوهات ديالك,1
موضوع رائع,1
عندي وسام ديال الجمهور تبارك اله احسن الخالقين,1
top khoya,1
صرعتيها اساط تابع راك كاين اعشيري برافو,1
malik les podcasts dire liya 9alb,1
المليون ينادي,1
ه النواوي طلق النواوي علي القوم تبارك اله عليك خويا,1
وناري quot اقطعوا ليك الصبع اردوك خماسي quot طيرتني و اله,1
احسن خاليد فالعالم كمل خويا,1
الحلقه راه سميتها quot الستاتي quot ماشي الاغاني المغربيه,1
شكرا خويا حيث نفدتي طلب ديالي,1
الطاي عند الستاتي واعر,1
الستاتي تاعكم كيما المازوني ديالنا,1
ه كندحك حتي وليت كنبكي,1
اله يعطيك الصحه,1
top kif dima,1
تحيه لحاج الستاتي لي شافو يتاصل بالرقم لي تحت الشاشه راحنا توحشناه,0
حنا واحد الشعب لي بزاف له بحفضنا,1
rak black mousiba,1
اش جاب صبعو يتقطع لفن خاليد حشومه ا ا خويا نتاقدو كيما بغيتي و لكن العنصريه لا فكر مزيان clash bache fi montasaf ljabha godluck khou,1
الطوندوز قتلتني,1
trop top,1
ه دؤما الفوق العقبه لمليون,1
وش يضحكني هذاك لي يقول لحولا ولا قوه الا بله واله هذاك لي خرج لول مداير شابو,1
دايما في القمه,1
اروع الايام من صلات الجمعه الكسكس البلاك مصيبه,1
ه النواوي طلق النواوي علي القوم تبارك اله عليك خويا,1
كنت كانتسنا الحلقه نتاع هاد الموضوع,1
بزاف اخوي رك ديم فالقمه,1
tbarkalah 3lik safi,1
حالف بحلوفو حت يعطوه وسام الي مخداهش يموت بالفقصه دار ضحك في رسو اله يردبه,1
hal9a wa3ra,1
rak kayn,1
عجبني تي شيرت ديالك بزاف,1
قتلتيني بالضحك,1
مسخوط هاد خالد يقطعو ليه الصبع يولي خماسي,1
طيرتيني ا صحبي و اله,1
كلشي علي مول الحانوت,1
top,1
ta7iyati man bni drar,1
نص مليون مشاهده,1
ه ستاتي كيدهن زبده,1
عجبني راي اول ولد داز فالربورطاج برافو,1
nari yakhoya awl mara ghandhak bdmoò3 z3ma lah y3tik saha,1
ضحكتيني وله,1
واعر كيما ديما,1
هادو محفوظات فاش كنا ماكانكتبوهاش وكناكلوا العصا ه,1
طيرني ستاتي يقاد بعدا غا داك شاش,1
cut href sar3tuhom chi qlayb,1
ه علام مع هاد الاغاني المغربيه والنوي بلاتي نخويو بعدا حنا,1
متفوق اخويا معندي ميتسالك,1
ليومه ينتاحر الستاتي كترتي عليه اصاحبي,1
غادي يقطعو ليه الصبع الي زايد,1
9taltini bda7t tbarklah 3lik,1
طيرتيني اليومه انتحر ستاتي كثرتي عليه,1
ه الوطنيه خو ه انها المخدرات,1
واعر كيما ديما,1
kayn akhoya vrai mchina fiha,1
كلشي علي tondeuse,1
ديسك تاع الستاتي مصاوب ب power point,1
bravo,1
ه نوتيلا ه طيرتيني اخاليد,1
ki3jabni tafkir dialek agre,1
نعم انها المخدرات,1
god brother,1
الستاتي جاب ليا اله شدو بوهزاز,1
كلشي علي وقفه علال القادوس,1
خالد واله اتا كاين,1
وامي كرشي كولشي علي لخر ديال لفيديو لكريساج بنوتيلا او فانطا,1
كان اعليك تسمي عنوان الحلقه كلاش لستاتي ولهربه,1
wlh ta 7ram 3lik da7akti bihum lablad kamla hahahaha wlh ta mosiba tinak alkhawa href ihana almokhaderat jajajaja,1
ه عطيه العصير,1
وا الملك ناري علال القادوس و ستاتي,1
wow 12فطوندوز كمل راك غادي,1
ديما لايك قبل منتفرج الثقة_في_المنتوج,1
ستاتي فين داير هاد لمونتاج فسيبير,1
ناري بزاف هادشي,1
ه بزاف,1
khalid l3az,1
wahya nari wahya sidna wa bezaf,1
61 ديسلايك باينين من عشاق نوتيلا اح اح,1
wayah stati ila 9al ily tsawblo clip wkan rah dar bom,1
chaditi stati bzf lmot dyal dahk,1
ه href family,1
ه ستاتي,1
ana ater hgh,1
nta li kayn wmakayn ma7sn,1
top 3afak chi 9lyb mn 3ndk,1
دابا تكلاشيك بنتو,1
معليكش,1
setatye ziro me7asene fe7ale madame,1
ستاتي مسكين بغي يمشي مع الموجه شبابيه شوهتوه,0
iweli 3andek khomasi,1
هذاك ستاتي هوا لي سالاما معايا بديك الاغنيه تاع والوا سيدنا و المشكل هو ذاك المونتاج تاع تخربيق و تاعياشت لي ف الفيديوا بحال دوك المقدمين تاع برامج طقس,1
انت خاطر,1
ياوتبغي الكالاكسي,1
الستاتي بغا يكحل ليها عماها,1
hderna 3la rap maghrib,1
العايشه الكل رهم في تعليقات محملوش فاش هدر علي مغني المضل تعهم,1
خماسي,1
البوط البوط,1
خطير دراري اسوء ديسطراكات المغربيه جمعتهم فيديو واحد ه وحق الرب حتي تموتو بالضحك اقسم باله,0
na3am inaha lmou5adirat,1
href واع,1
قوي النوي,1
3alam,1
3tihom l3asir asi khalid,1
chi 9alb,1
hal9a l9ima,1
tayartini kolchi 3la 9awi nawawi,1
انا جايه من 2020 من المستقبل بغيت غير نقوليكوم وجدو ريوسكوم حيت 2020 فين تبان قدام 2018 غايجي واحد الڤيروس سميتو كورونا و غاتبقاو فالحجر الصحي حتي يلقاو ليه دواء,1
تشوهنا,1
9awi nawawi,1
saliti m3aya glti sara7a,1
خالد شي قلب,1
dhktini,1
بصراحه تعجبني و تنتابعك ديما و لاكن عيب تضحك علي الناس و تقول ليه مسخوط الوالدين,0
kayrni hada,1
href ندير لخويا اح,1
salam khay ana mimi ism mosta3ar tab3an bghit n3ala9 3lik machi 3la les vedeo hadi awl lara kantfarjlk dahktini bzaf bzaf bzaf wvraiment chehal madehkt wbghit n9olk chokran bzaf hit dahaktini wdhkt men 9albi kantmnalk najah wsetimrariya chokran,1
ه يقطعو ليك داك صبع لزايد ناري نتا بزاف تبارك اله عليك,1
تريكه العرباوي عربنو ليه العربون,1
clasher lia bouzebal,1
كيم جونغ اون قادم,1
t3adite 3la state maskin hxoma 3lik,1
5omasi,1
3yit ma n7bs dahka mt,1
نوتيلا كره نوتيلا لا نوتيلا valentine ديالي,0
